mnist,3,0.3,100,1,True,mlp,0.1,nn,,False,32,0,0.9848484848484849,1.0,66,0,20220726140332
mnist,3,0.3,100,1,True,mlp,0.1,nn,,True,32,0,1.0,1.0,66,0,20220726140529
mnist,3,0.3,100,1,True,mlp,0.1,clustering,,False,,0,0.9696969696969697,1.0,66,0,20220726140724
mnist,3,0.3,100,2,True,mlp,0.1,nn,,False,32,0,0.6521739130434783,0.9855072463768116,69,0,20220726141042
mnist,3,0.3,100,2,True,mlp,0.1,nn,,True,32,0,0.6666666666666666,0.9855072463768116,69,0,20220726141238
mnist,3,0.3,100,2,True,mlp,0.1,clustering,,False,,0,0.5362318840579711,0.927536231884058,69,0,20220726141434
mnist,3,0.3,100,3,True,mlp,0.1,nn,,False,32,0,0.6363636363636364,1.0,66,0,20220726141752
mnist,3,0.3,100,3,True,mlp,0.1,nn,,True,32,0,0.5757575757575758,1.0,66,0,20220726141948
mnist,3,0.3,100,3,True,mlp,0.1,clustering,,False,,0,0.4393939393939394,0.8181818181818182,66,0,20220726142145
mnist,3,0.3,100,4,True,mlp,0.1,nn,,False,32,0,0.4444444444444444,0.9841269841269841,63,0,20220726142502
mnist,3,0.3,100,4,True,mlp,0.1,nn,,True,32,0,0.4126984126984127,0.9841269841269841,63,0,20220726142659
mnist,3,0.3,100,4,True,mlp,0.1,clustering,,False,,0,0.2857142857142857,0.7936507936507936,63,0,20220726142858
mnist,3,0.3,100,5,True,mlp,0.1,nn,,False,32,0,0.323943661971831,0.971830985915493,71,0,20220726143222
mnist,3,0.3,100,5,True,mlp,0.1,nn,,True,32,0,0.2535211267605634,0.9436619718309859,71,0,20220726143419
mnist,3,0.3,100,5,True,mlp,0.1,clustering,,False,,0,0.16901408450704225,0.6619718309859155,71,0,20220726143623
mnist,3,0.3,100,6,True,mlp,0.1,nn,,False,32,0,0.35384615384615387,0.9846153846153847,65,0,20220726143932
mnist,3,0.3,100,6,True,mlp,0.1,nn,,True,32,0,0.35384615384615387,0.9538461538461539,65,0,20220726144129
mnist,3,0.3,100,6,True,mlp,0.1,clustering,,False,,0,0.23076923076923078,0.7076923076923077,65,0,20220726144317
mnist,3,0.3,100,7,True,mlp,0.1,nn,,False,32,0,0.3181818181818182,0.9848484848484849,66,0,20220726144633
mnist,3,0.3,100,7,True,mlp,0.1,nn,,True,32,0,0.24242424242424243,0.9242424242424242,66,0,20220726144829
mnist,3,0.3,100,7,True,mlp,0.1,clustering,,False,,0,0.16666666666666666,0.7121212121212122,66,0,20220726145026
mnist,3,0.3,100,8,True,mlp,0.1,nn,,False,32,0,0.296875,0.96875,64,0,20220726145343
mnist,3,0.3,100,8,True,mlp,0.1,nn,,True,32,0,0.296875,0.9375,64,0,20220726145540
mnist,3,0.3,100,8,True,mlp,0.1,clustering,,False,,0,0.140625,0.765625,64,0,20220726145738
