mnist,3,0.3,100,2,False,mlp,0.0125,nn,2,False,32,0,0.9558823529411765,1.0,68,20220126011116
mnist,3,0.3,100,2,False,mlp,0.0125,nn,2,True,32,0,0.9264705882352942,1.0,68,20220126012517
mnist,3,0.3,100,2,False,mlp,0.0125,clustering,2,False,,0,0.8970588235294118,1.0,68,20220126012525
mnist,3,0.3,100,2,False,mlp,0.025,nn,2,False,32,0,0.9411764705882353,1.0,68,20220126013116
mnist,3,0.3,100,2,False,mlp,0.025,nn,2,True,32,0,0.9264705882352942,1.0,68,20220126014513
mnist,3,0.3,100,2,False,mlp,0.025,clustering,2,False,,0,0.9117647058823529,1.0,68,20220126014521
mnist,3,0.3,100,2,False,mlp,0.05,nn,2,False,32,0,0.9705882352941176,1.0,68,20220126015110
mnist,3,0.3,100,2,False,mlp,0.05,nn,2,True,32,0,0.9558823529411765,1.0,68,20220126020504
mnist,3,0.3,100,2,False,mlp,0.05,clustering,2,False,,0,0.9117647058823529,1.0,68,20220126020512
mnist,3,0.3,100,2,False,mlp,0.1,nn,2,False,32,0,0.9852941176470589,1.0,68,20220126021105
mnist,3,0.3,100,2,False,mlp,0.1,nn,2,True,32,0,0.9705882352941176,1.0,68,20220126022509
mnist,3,0.3,100,2,False,mlp,0.1,clustering,2,False,,0,0.45588235294117646,0.9411764705882353,68,20220126022518
mnist,3,0.3,100,2,False,mlp,0.2,nn,2,False,32,0,0.9852941176470589,1.0,68,20220126023110
mnist,3,0.3,100,2,False,mlp,0.2,nn,2,True,32,0,0.9411764705882353,1.0,68,20220126024459
mnist,3,0.3,100,2,False,mlp,0.2,clustering,2,False,,0,0.7205882352941176,0.9705882352941176,68,20220126024507
mnist,3,0.3,100,2,False,mlp,0.4,nn,2,False,32,0,0.9117647058823529,1.0,68,20220126025049
mnist,3,0.3,100,2,False,mlp,0.4,nn,2,True,32,0,0.7941176470588235,1.0,68,20220126030413
mnist,3,0.3,100,2,False,mlp,0.4,clustering,2,False,,0,0.9411764705882353,1.0,68,20220126030423
mnist,3,0.3,100,2,False,mlp,0.6,nn,2,False,32,0,0.7205882352941176,1.0,68,20220126031003
mnist,3,0.3,100,2,False,mlp,0.6,nn,2,True,32,0,0.6470588235294118,0.9558823529411765,68,20220126032323
mnist,3,0.3,100,2,False,mlp,0.6,clustering,2,False,,0,0.6176470588235294,0.9705882352941176,68,20220126032334
mnist,3,0.3,100,2,False,mlp,0.8,nn,2,False,32,0,0.38235294117647056,0.8529411764705882,68,20220126032915
mnist,3,0.3,100,2,False,mlp,0.8,nn,2,True,32,0,0.3088235294117647,0.8676470588235294,68,20220126034236
mnist,3,0.3,100,2,False,mlp,0.8,clustering,2,False,,0,0.3088235294117647,0.6470588235294118,68,20220126034248
cifar100,1,0.3,100,2,True,cnn,0.0125,nn,2,True,32,0,0.9285714285714286,0.9666666666666667,30,16,20220126152113
cifar100,1,0.3,100,2,True,cnn,0.0125,clustering,2,False,,0,1.0,0.9666666666666667,30,16,20220126153531
cifar100,1,0.3,100,2,True,cnn,0.025,nn,2,True,32,0,0.2857142857142857,0.7666666666666667,30,16,20220126161426
cifar100,1,0.3,100,2,True,cnn,0.025,clustering,2,False,,0,0.5714285714285714,0.9,30,16,20220126162817
cifar100,1,0.3,100,2,True,cnn,0.05,nn,2,True,32,0,0.07142857142857142,0.3333333333333333,30,16,20220126170810
cifar100,1,0.3,100,2,True,cnn,0.05,clustering,2,False,,0,0.07142857142857142,0.3333333333333333,30,16,20220126172254
cifar100,1,0.3,100,2,True,cnn,0.1,nn,2,True,32,0,0.0,0.1,30,16,20220126180133
cifar100,1,0.3,100,2,True,cnn,0.1,clustering,2,False,,0,0.0,0.16666666666666666,30,16,20220126181547
cifar100,1,0.3,100,2,True,cnn,0.2,nn,2,True,32,0,0.0,0.16666666666666666,30,16,20220126185405
cifar100,1,0.3,100,2,True,cnn,0.2,clustering,2,False,,0,0.0,0.03333333333333333,30,16,20220126190831
cifar100,1,0.3,100,2,True,cnn,0.4,nn,2,True,32,0,0.0,0.0,30,16,20220126194641
cifar100,1,0.3,100,2,True,cnn,0.4,clustering,2,False,,0,0.0,0.03333333333333333,30,16,20220126200142
cifar100,1,0.3,100,2,True,cnn,0.6,nn,2,True,32,0,0.0,0.0,30,16,20220126204040
cifar100,1,0.3,100,2,True,cnn,0.6,clustering,2,False,,0,0.0,0.1,30,16,20220126205553
cifar100,1,0.3,100,2,True,cnn,0.8,nn,2,True,32,0,0.0,0.0,30,16,20220126213428
cifar100,1,0.3,100,2,True,cnn,0.8,clustering,2,False,,0,0.21428571428571427,0.6,30,16,20220126215014
