mnist,20,0.3,100,3,True,mlp,0.1,nn,,False,32,0,0.6333333333333333,1.0,30,0,0,20220127124357
mnist,20,0.3,100,3,True,mlp,0.1,nn,,False,32,0,0.6666666666666666,1.0,30,0,1,20220127124357
mnist,20,0.3,100,3,True,mlp,0.1,nn,,False,32,0,0.6333333333333333,0.9666666666666667,30,0,2,20220127124357
mnist,20,0.3,100,3,True,mlp,0.1,nn,,False,32,0,0.6,0.9666666666666667,30,0,3,20220127124357
mnist,20,0.3,100,3,True,mlp,0.1,nn,,False,32,0,0.6333333333333333,1.0,30,0,4,20220127124357
mnist,20,0.3,100,3,True,mlp,0.1,nn,,False,32,0,0.6,1.0,30,0,5,20220127124357
mnist,20,0.3,100,3,True,mlp,0.1,nn,,False,32,0,0.6,0.9666666666666667,30,0,6,20220127124357
mnist,20,0.3,100,3,True,mlp,0.1,nn,,False,32,0,0.7,1.0,30,0,7,20220127124357
mnist,20,0.3,100,3,True,mlp,0.1,nn,,False,32,0,0.6,0.9666666666666667,30,0,8,20220127124357
mnist,20,0.3,100,3,True,mlp,0.1,nn,,False,32,0,0.5,0.9666666666666667,30,0,9,20220127124357
mnist,20,0.3,100,3,True,mlp,0.1,nn,,False,32,0,0.6333333333333333,1.0,30,0,10,20220127124357
mnist,20,0.3,100,3,True,mlp,0.1,nn,,False,32,0,0.7666666666666667,1.0,30,0,11,20220127124357
mnist,20,0.3,100,3,True,mlp,0.1,nn,,False,32,0,0.6333333333333333,0.9666666666666667,30,0,12,20220127124357
mnist,20,0.3,100,3,True,mlp,0.1,nn,,False,32,0,0.6666666666666666,1.0,30,0,13,20220127124357
mnist,20,0.3,100,3,True,mlp,0.1,nn,,False,32,0,0.6666666666666666,1.0,30,0,14,20220127124357
mnist,20,0.3,100,3,True,mlp,0.1,nn,,False,32,0,0.6,1.0,30,0,15,20220127124357
mnist,20,0.3,100,3,True,mlp,0.1,nn,,False,32,0,0.5666666666666667,1.0,30,0,16,20220127124357
mnist,20,0.3,100,3,True,mlp,0.1,nn,,False,32,0,0.5666666666666667,1.0,30,0,17,20220127124357
mnist,20,0.3,100,3,True,mlp,0.1,nn,,False,32,0,0.43333333333333335,1.0,30,0,18,20220127124357
mnist,20,0.3,100,3,True,mlp,0.1,nn,,False,32,0,0.5,1.0,30,0,19,20220127124357
mnist,20,0.3,100,3,True,mlp,0.1,clustering,,False,,0,0.36666666666666664,0.8666666666666667,30,0,0,20220127131157
mnist,20,0.3,100,3,True,mlp,0.1,clustering,,False,,0,0.5666666666666667,0.8666666666666667,30,0,1,20220127131157
mnist,20,0.3,100,3,True,mlp,0.1,clustering,,False,,0,0.4,0.8666666666666667,30,0,2,20220127131157
mnist,20,0.3,100,3,True,mlp,0.1,clustering,,False,,0,0.4666666666666667,0.8333333333333334,30,0,3,20220127131157
mnist,20,0.3,100,3,True,mlp,0.1,clustering,,False,,0,0.43333333333333335,0.8666666666666667,30,0,4,20220127131157
mnist,20,0.3,100,3,True,mlp,0.1,clustering,,False,,0,0.3333333333333333,0.8333333333333334,30,0,5,20220127131157
mnist,20,0.3,100,3,True,mlp,0.1,clustering,,False,,0,0.4,0.8,30,0,6,20220127131157
mnist,20,0.3,100,3,True,mlp,0.1,clustering,,False,,0,0.3333333333333333,0.9333333333333333,30,0,7,20220127131157
mnist,20,0.3,100,3,True,mlp,0.1,clustering,,False,,0,0.43333333333333335,0.8,30,0,8,20220127131157
mnist,20,0.3,100,3,True,mlp,0.1,clustering,,False,,0,0.3,0.9,30,0,9,20220127131157
mnist,20,0.3,100,3,True,mlp,0.1,clustering,,False,,0,0.4,0.9666666666666667,30,0,10,20220127131157
mnist,20,0.3,100,3,True,mlp,0.1,clustering,,False,,0,0.5,0.9666666666666667,30,0,11,20220127131157
mnist,20,0.3,100,3,True,mlp,0.1,clustering,,False,,0,0.4666666666666667,0.9,30,0,12,20220127131157
mnist,20,0.3,100,3,True,mlp,0.1,clustering,,False,,0,0.43333333333333335,0.9333333333333333,30,0,13,20220127131157
mnist,20,0.3,100,3,True,mlp,0.1,clustering,,False,,0,0.36666666666666664,0.9666666666666667,30,0,14,20220127131157
mnist,20,0.3,100,3,True,mlp,0.1,clustering,,False,,0,0.26666666666666666,1.0,30,0,15,20220127131157
mnist,20,0.3,100,3,True,mlp,0.1,clustering,,False,,0,0.5,0.8666666666666667,30,0,16,20220127131157
mnist,20,0.3,100,3,True,mlp,0.1,clustering,,False,,0,0.3,0.9666666666666667,30,0,17,20220127131157
mnist,20,0.3,100,3,True,mlp,0.1,clustering,,False,,0,0.4,0.9666666666666667,30,0,18,20220127131157
mnist,20,0.3,100,3,True,mlp,0.1,clustering,,False,,0,0.36666666666666664,0.9333333333333333,30,0,19,20220127131157
mnist,20,0.8,100,3,True,mlp,0.1,nn,,False,32,0,0.7,0.9875,80,0,0,20220127172940
mnist,20,0.8,100,3,True,mlp,0.1,nn,,False,32,0,0.7125,1.0,80,0,1,20220127172940
mnist,20,0.8,100,3,True,mlp,0.1,nn,,False,32,0,0.6125,0.975,80,0,2,20220127172940
mnist,20,0.8,100,3,True,mlp,0.1,nn,,False,32,0,0.65,1.0,80,0,3,20220127172940
mnist,20,0.8,100,3,True,mlp,0.1,nn,,False,32,0,0.6,1.0,80,0,4,20220127172940
mnist,20,0.8,100,3,True,mlp,0.1,nn,,False,32,0,0.525,1.0,80,0,5,20220127172940
mnist,20,0.8,100,3,True,mlp,0.1,nn,,False,32,0,0.6625,1.0,80,0,6,20220127172940
mnist,20,0.8,100,3,True,mlp,0.1,nn,,False,32,0,0.7125,0.9875,80,0,7,20220127172940
mnist,20,0.8,100,3,True,mlp,0.1,nn,,False,32,0,0.5875,1.0,80,0,8,20220127172940
mnist,20,0.8,100,3,True,mlp,0.1,nn,,False,32,0,0.65,0.9875,80,0,9,20220127172940
mnist,20,0.8,100,3,True,mlp,0.1,nn,,False,32,0,0.6375,0.9875,80,0,10,20220127172940
mnist,20,0.8,100,3,True,mlp,0.1,nn,,False,32,0,0.6625,1.0,80,0,11,20220127172940
mnist,20,0.8,100,3,True,mlp,0.1,nn,,False,32,0,0.65,1.0,80,0,12,20220127172940
mnist,20,0.8,100,3,True,mlp,0.1,nn,,False,32,0,0.6875,1.0,80,0,13,20220127172940
mnist,20,0.8,100,3,True,mlp,0.1,nn,,False,32,0,0.625,1.0,80,0,14,20220127172940
mnist,20,0.8,100,3,True,mlp,0.1,nn,,False,32,0,0.6375,1.0,80,0,15,20220127172940
mnist,20,0.8,100,3,True,mlp,0.1,nn,,False,32,0,0.625,1.0,80,0,16,20220127172940
mnist,20,0.8,100,3,True,mlp,0.1,nn,,False,32,0,0.575,1.0,80,0,17,20220127172940
mnist,20,0.8,100,3,True,mlp,0.1,nn,,False,32,0,0.6,1.0,80,0,18,20220127172940
mnist,20,0.8,100,3,True,mlp,0.1,nn,,False,32,0,0.55,1.0,80,0,19,20220127172940
mnist,20,0.8,100,3,True,mlp,0.1,clustering,,False,,0,0.5625,0.9875,80,0,0,20220127180134
mnist,20,0.8,100,3,True,mlp,0.1,clustering,,False,,0,0.5,0.9125,80,0,1,20220127180134
mnist,20,0.8,100,3,True,mlp,0.1,clustering,,False,,0,0.3875,0.85,80,0,2,20220127180134
mnist,20,0.8,100,3,True,mlp,0.1,clustering,,False,,0,0.425,0.8625,80,0,3,20220127180134
mnist,20,0.8,100,3,True,mlp,0.1,clustering,,False,,0,0.4375,0.9,80,0,4,20220127180134
mnist,20,0.8,100,3,True,mlp,0.1,clustering,,False,,0,0.3625,0.8875,80,0,5,20220127180134
mnist,20,0.8,100,3,True,mlp,0.1,clustering,,False,,0,0.4,0.875,80,0,6,20220127180134
mnist,20,0.8,100,3,True,mlp,0.1,clustering,,False,,0,0.4,0.9,80,0,7,20220127180134
mnist,20,0.8,100,3,True,mlp,0.1,clustering,,False,,0,0.425,0.925,80,0,8,20220127180134
mnist,20,0.8,100,3,True,mlp,0.1,clustering,,False,,0,0.4,0.9125,80,0,9,20220127180134
mnist,20,0.8,100,3,True,mlp,0.1,clustering,,False,,0,0.4375,0.975,80,0,10,20220127180134
mnist,20,0.8,100,3,True,mlp,0.1,clustering,,False,,0,0.375,0.9125,80,0,11,20220127180134
mnist,20,0.8,100,3,True,mlp,0.1,clustering,,False,,0,0.375,0.9375,80,0,12,20220127180134
mnist,20,0.8,100,3,True,mlp,0.1,clustering,,False,,0,0.4375,0.95,80,0,13,20220127180134
mnist,20,0.8,100,3,True,mlp,0.1,clustering,,False,,0,0.4,0.9375,80,0,14,20220127180134
mnist,20,0.8,100,3,True,mlp,0.1,clustering,,False,,0,0.3875,0.9625,80,0,15,20220127180134
