mnist,3,0.1,1000,1,False,mlp,0.1,nn,1,False,32,0,1.0,1.0,268,0,20230227143315
mnist,3,0.1,1000,1,False,mlp,0.1,nn,1,True,32,0,1.0,1.0,268,0,20230227143947
mnist,3,0.1,1000,1,False,mlp,0.1,clustering,1,False,,0,1.0,1.0,268,0,20230227144058
mnist,3,0.1,1000,2,False,mlp,0.1,nn,2,False,32,0,1.0,1.0,270,4,20230227144545
mnist,3,0.1,1000,2,False,mlp,0.1,nn,2,True,32,0,1.0,1.0,270,4,20230227145218
mnist,3,0.1,1000,2,False,mlp,0.1,clustering,2,False,,0,0.7406015037593985,0.9555555555555556,270,4,20230227145329
mnist,3,0.1,1000,3,False,mlp,0.1,nn,3,False,32,0,0.8853754940711462,1.0,265,12,20230227145819
mnist,3,0.1,1000,3,False,mlp,0.1,nn,3,True,32,0,0.8379446640316206,1.0,265,12,20230227150451
mnist,3,0.1,1000,3,False,mlp,0.1,clustering,3,False,,0,0.18181818181818182,0.7433962264150943,265,12,20230227150604
mnist,3,0.1,1000,4,False,mlp,0.1,nn,4,False,32,0,0.585820895522388,1.0,280,12,20230227151053
mnist,3,0.1,1000,4,False,mlp,0.1,nn,4,True,32,0,0.48507462686567165,1.0,280,12,20230227151726
mnist,3,0.1,1000,4,False,mlp,0.1,clustering,4,False,,0,0.1455223880597015,0.6571428571428571,280,12,20230227151837
mnist,3,0.1,1000,5,False,mlp,0.1,nn,5,False,32,0,0.43333333333333335,0.9857142857142858,280,10,20230227152326
mnist,3,0.1,1000,5,False,mlp,0.1,nn,5,True,32,0,0.34444444444444444,0.9892857142857143,280,10,20230227152959
mnist,3,0.1,1000,5,False,mlp,0.1,clustering,5,False,,0,0.1037037037037037,0.6428571428571429,280,10,20230227153110
mnist,3,0.1,1000,6,False,mlp,0.1,nn,6,False,32,0,0.33739837398373984,0.9888475836431226,269,23,20230227153600
mnist,3,0.1,1000,6,False,mlp,0.1,nn,6,True,32,0,0.27235772357723576,0.9739776951672863,269,23,20230227154232
mnist,3,0.1,1000,6,False,mlp,0.1,clustering,6,False,,0,0.1016260162601626,0.6765799256505576,269,23,20230227154344
mnist,3,0.1,1000,7,False,mlp,0.1,nn,7,False,32,0,0.2536764705882353,0.9963235294117647,272,0,20230227154830
mnist,3,0.1,1000,7,False,mlp,0.1,nn,7,True,32,0,0.26838235294117646,0.9926470588235294,272,0,20230227155502
mnist,3,0.1,1000,7,False,mlp,0.1,clustering,7,False,,0,0.17647058823529413,0.8161764705882353,272,0,20230227155610
mnist,3,0.1,1000,8,False,mlp,0.1,nn,8,False,32,0,0.35555555555555557,0.9927007299270073,274,4,20230227160053
mnist,3,0.1,1000,8,False,mlp,0.1,nn,8,True,32,0,0.31851851851851853,0.9817518248175182,274,4,20230227160727
mnist,3,0.1,1000,8,False,mlp,0.1,clustering,8,False,,0,0.27037037037037037,0.8941605839416058,274,4,20230227160835
mnist,3,0.1,1000,9,False,mlp,0.1,nn,9,False,32,0,0.45985401459854014,0.9854014598540146,274,0,20230227161318
mnist,3,0.1,1000,9,False,mlp,0.1,nn,9,True,32,0,0.43795620437956206,0.9890510948905109,274,0,20230227161952
mnist,3,0.1,1000,9,False,mlp,0.1,clustering,9,False,,0,0.38321167883211676,0.9124087591240876,274,0,20230227162059
cifar10,3,0.1,1000,1,False,mlp,0.1,nn,1,False,32,0,1.0,1.0,268,0,20230227163646
cifar10,3,0.1,1000,1,False,mlp,0.1,nn,1,True,32,0,1.0,1.0,268,0,20230227170147
cifar10,3,0.1,1000,1,False,mlp,0.1,clustering,1,False,,0,1.0,1.0,268,0,20230227170338
cifar10,3,0.1,1000,2,False,mlp,0.1,nn,2,False,32,0,1.0,1.0,268,10,20230227171926
cifar10,3,0.1,1000,2,False,mlp,0.1,nn,2,True,32,0,1.0,1.0,268,10,20230227174419
cifar10,3,0.1,1000,2,False,mlp,0.1,clustering,2,False,,0,0.9961240310077519,1.0,268,10,20230227174611
cifar10,3,0.1,1000,3,False,mlp,0.1,nn,3,False,32,0,0.9962406015037594,1.0,268,2,20230227180155
cifar10,3,0.1,1000,3,False,mlp,0.1,nn,3,True,32,0,0.9887218045112782,1.0,268,2,20230227182648
cifar10,3,0.1,1000,3,False,mlp,0.1,clustering,3,False,,0,0.9661654135338346,1.0,268,2,20230227182841
cifar10,3,0.1,1000,4,False,mlp,0.1,nn,4,False,32,0,0.9411764705882353,1.0,272,0,20230227184426
cifar10,3,0.1,1000,4,False,mlp,0.1,nn,4,True,32,0,0.9154411764705882,1.0,272,0,20230227190920
cifar10,3,0.1,1000,4,False,mlp,0.1,clustering,4,False,,0,0.8455882352941176,0.9926470588235294,272,0,20230227191113
cifar10,3,0.1,1000,5,False,mlp,0.1,nn,5,False,32,0,0.8185328185328186,1.0,268,9,20230227192657
cifar10,3,0.1,1000,5,False,mlp,0.1,nn,5,True,32,0,0.7876447876447876,1.0,268,9,20230227195149
cifar10,3,0.1,1000,5,False,mlp,0.1,clustering,5,False,,0,0.7065637065637066,1.0,268,9,20230227195342
cifar10,3,0.1,1000,6,False,mlp,0.1,nn,6,False,32,0,0.6305970149253731,1.0,268,0,20230227200927
cifar10,3,0.1,1000,6,False,mlp,0.1,nn,6,True,32,0,0.585820895522388,1.0,268,0,20230227203419
cifar10,3,0.1,1000,6,False,mlp,0.1,clustering,6,False,,0,0.5746268656716418,1.0,268,0,20230227203613
cifar10,3,0.1,1000,7,False,mlp,0.1,nn,7,False,32,0,0.5639097744360902,1.0,268,2,20230227205204
cifar10,3,0.1,1000,8,False,mlp,0.1,nn,8,False,32,0,0.41044776119402987,1.0,268,0,20230228110137
cifar10,3,0.1,1000,8,False,mlp,0.1,nn,8,True,32,0,0.41044776119402987,1.0,268,0,20230228112627
cifar10,3,0.1,1000,8,False,mlp,0.1,clustering,8,False,,0,0.48134328358208955,0.996268656716418,268,0,20230228112822
cifar10,3,0.1,1000,9,False,mlp,0.1,nn,9,False,32,0,0.6044776119402985,1.0,268,0,20230228114402
cifar10,3,0.1,1000,9,False,mlp,0.1,nn,9,True,32,0,0.5074626865671642,1.0,268,0,20230228120852
cifar10,3,0.1,1000,9,False,mlp,0.1,clustering,9,False,,0,0.5111940298507462,1.0,268,0,20230228121040
cifar10,3,0.1,1000,1,False,cnn,0.1,nn,1,False,32,0,1.0,1.0,268,0,20230228121656
cifar10,3,0.1,1000,1,False,cnn,0.1,nn,1,True,32,0,1.0,1.0,268,0,20230228122450
cifar10,3,0.1,1000,1,False,cnn,0.1,clustering,1,False,,0,1.0,1.0,268,0,20230228122647
cifar10,3,0.1,1000,2,False,cnn,0.1,nn,2,False,32,0,0.937984496124031,0.996268656716418,268,10,20230228123302
cifar10,3,0.1,1000,2,False,cnn,0.1,nn,2,True,32,0,0.8992248062015504,1.0,268,10,20230228124056
cifar10,3,0.1,1000,2,False,cnn,0.1,clustering,2,False,,0,0.8798449612403101,1.0,268,10,20230228124253
cifar10,3,0.1,1000,3,False,cnn,0.1,nn,3,False,32,0,0.6917293233082706,1.0,268,2,20230228124906
cifar10,3,0.1,1000,3,False,cnn,0.1,nn,3,True,32,0,0.6992481203007519,1.0,268,2,20230228125700
cifar10,3,0.1,1000,3,False,cnn,0.1,clustering,3,False,,0,0.7030075187969925,1.0,268,2,20230228125855
cifar10,3,0.1,1000,4,False,cnn,0.1,nn,4,False,32,0,0.4632352941176471,1.0,272,0,20230228130509
cifar10,3,0.1,1000,4,False,cnn,0.1,nn,4,True,32,0,0.4889705882352941,1.0,272,0,20230228131304
cifar10,3,0.1,1000,4,False,cnn,0.1,clustering,4,False,,0,0.46691176470588236,1.0,272,0,20230228131457
cifar10,3,0.1,1000,5,False,cnn,0.1,nn,5,False,32,0,0.4247104247104247,0.996268656716418,268,9,20230228132112
cifar10,3,0.1,1000,5,False,cnn,0.1,nn,5,True,32,0,0.4092664092664093,0.9925373134328358,268,9,20230228132906
cifar10,3,0.1,1000,5,False,cnn,0.1,clustering,5,False,,0,0.3552123552123552,1.0,268,9,20230228133102
cifar10,3,0.1,1000,6,False,cnn,0.1,nn,6,False,32,0,0.2873134328358209,0.996268656716418,268,0,20230228133716
