mnist,3,0.1,1000,2,False,mlp,0.1,nn,2,False,32,0,,,False,,,1.12,5000,1.0,1.0,4,270,20230228142406
mnist,3,0.1,1000,2,False,mlp,0.1,nn,2,True,32,0,,,False,,,1.12,5000,1.0,1.0,4,270,20230228142532
mnist,3,0.1,1000,2,False,mlp,0.1,clustering,2,False,,0,,,False,,,1.12,5000,0.9097744360902256,1.0,4,270,20230228142612
mnist,3,0.1,1000,2,False,mlp,0.1,nn,2,False,32,0,,,False,,,1.12,1000,0.9962406015037594,1.0,4,270,20230228142745
mnist,3,0.1,1000,2,False,mlp,0.1,nn,2,True,32,0,,,False,,,1.12,1000,1.0,1.0,4,270,20230228142828
mnist,3,0.1,1000,2,False,mlp,0.1,clustering,2,False,,0,,,False,,,1.12,1000,0.8646616541353384,0.9777777777777777,4,270,20230228142903
mnist,3,0.1,1000,2,False,mlp,0.1,nn,2,False,32,0,,,False,,,1.12,500,0.9511278195488722,1.0,4,270,20230228142941
mnist,3,0.1,1000,2,False,mlp,0.1,nn,2,True,32,0,,,False,,,1.12,500,0.943609022556391,1.0,4,270,20230228143009
mnist,3,0.1,1000,2,False,mlp,0.1,clustering,2,False,,0,,,False,,,1.12,500,0.943609022556391,0.9962962962962963,4,270,20230228143043
mnist,3,0.1,1000,2,False,mlp,0.1,nn,2,False,32,0,,,False,,,1.12,100,0.8383458646616542,0.9851851851851852,4,270,20230228143121
mnist,3,0.1,1000,2,False,mlp,0.1,nn,2,True,32,0,,,False,,,1.12,100,0.7593984962406015,0.9740740740740741,4,270,20230228143148
mnist,3,0.1,1000,2,False,mlp,0.1,clustering,2,False,,0,,,False,,,1.12,100,0.8947368421052632,0.9851851851851852,4,270,20230228143221
mnist,3,0.1,1000,2,False,mlp,0.1,nn,2,False,32,0,,,False,,,1.12,50,0.6428571428571429,0.9481481481481482,4,270,20230228143300
mnist,3,0.1,1000,2,False,mlp,0.1,nn,2,True,32,0,,,False,,,1.12,50,0.5902255639097744,0.9481481481481482,4,270,20230228143328
mnist,3,0.1,1000,2,False,mlp,0.1,clustering,2,False,,0,,,False,,,1.12,50,0.6992481203007519,0.9407407407407408,4,270,20230228143358
mnist,3,0.1,1000,2,False,mlp,0.1,nn,2,False,32,0,,,False,,,1.12,20,0.5,0.8777777777777778,4,270,20230228143657
mnist,3,0.1,1000,2,False,mlp,0.1,nn,2,True,32,0,,,False,,,1.12,20,0.4323308270676692,0.8592592592592593,4,270,20230228143725
mnist,3,0.1,1000,2,False,mlp,0.1,clustering,2,False,,0,,,False,,,1.12,20,0.5827067669172933,0.8814814814814815,4,270,20230228143755
mnist,3,0.1,1000,2,False,mlp,0.1,nn,2,False,32,0,,,False,,,1.12,10,0.4323308270676692,0.8407407407407408,4,270,20230228143833
mnist,3,0.1,1000,2,False,mlp,0.1,nn,2,True,32,0,,,False,,,1.12,10,0.3157894736842105,0.7296296296296296,4,270,20230228143902
mnist,3,0.1,1000,2,False,mlp,0.1,clustering,2,False,,0,,,False,,,1.12,10,0.5413533834586466,0.8518518518518519,4,270,20230228143932
mnist,3,0.1,1000,3,True,mlp,0.1,nn,,False,32,0,,,False,,,1.12,5000,0.7675276752767528,1.0,0,271,20230228144336
mnist,3,0.1,1000,3,True,mlp,0.1,nn,,True,32,0,,,False,,,1.12,5000,0.7121771217712177,1.0,0,271,20230228144502
mnist,3,0.1,1000,3,True,mlp,0.1,clustering,,False,,0,,,False,,,1.12,5000,0.47232472324723246,0.9372693726937269,0,271,20230228144536
mnist,3,0.1,1000,3,True,mlp,0.1,nn,,False,32,0,,,False,,,1.12,1000,0.6678966789667896,1.0,0,271,20230228144624
mnist,3,0.1,1000,3,True,mlp,0.1,nn,,True,32,0,,,False,,,1.12,1000,0.6346863468634686,1.0,0,271,20230228144707
mnist,3,0.1,1000,3,True,mlp,0.1,clustering,,False,,0,,,False,,,1.12,1000,0.47232472324723246,0.977859778597786,0,271,20230228144738
mnist,3,0.1,1000,3,True,mlp,0.1,nn,,False,32,0,,,False,,,1.12,500,0.5166051660516605,0.988929889298893,0,271,20230228144817
mnist,3,0.1,1000,3,True,mlp,0.1,nn,,True,32,0,,,False,,,1.12,500,0.5461254612546126,0.996309963099631,0,271,20230228144846
mnist,3,0.1,1000,3,True,mlp,0.1,clustering,,False,,0,,,False,,,1.12,500,0.4797047970479705,0.959409594095941,0,271,20230228144917
mnist,3,0.1,1000,3,True,mlp,0.1,nn,,False,32,0,,,False,,,1.12,100,0.5055350553505535,0.981549815498155,0,271,20230228144958
mnist,3,0.1,1000,3,True,mlp,0.1,nn,,True,32,0,,,False,,,1.12,100,0.44649446494464945,0.974169741697417,0,271,20230228145026
mnist,3,0.1,1000,3,True,mlp,0.1,clustering,,False,,0,,,False,,,1.12,100,0.5387453874538746,0.985239852398524,0,271,20230228145056
mnist,3,0.1,1000,3,True,mlp,0.1,nn,,False,32,0,,,False,,,1.12,50,0.4022140221402214,0.9520295202952029,0,271,20230228145134
mnist,3,0.1,1000,3,True,mlp,0.1,nn,,True,32,0,,,False,,,1.12,50,0.3948339483394834,0.974169741697417,0,271,20230228145202
mnist,3,0.1,1000,3,True,mlp,0.1,clustering,,False,,0,,,False,,,1.12,50,0.4022140221402214,0.9630996309963099,0,271,20230228145232
mnist,3,0.1,1000,3,True,mlp,0.1,nn,,False,32,0,,,False,,,1.12,20,0.24354243542435425,0.8966789667896679,0,271,20230228145312
mnist,3,0.1,1000,3,True,mlp,0.1,nn,,True,32,0,,,False,,,1.12,20,0.21033210332103322,0.8745387453874539,0,271,20230228145339
mnist,3,0.1,1000,3,True,mlp,0.1,clustering,,False,,0,,,False,,,1.12,20,0.2952029520295203,0.8892988929889298,0,271,20230228145411
mnist,3,0.1,1000,3,True,mlp,0.1,nn,,False,32,0,,,False,,,1.12,10,0.16605166051660517,0.7896678966789668,0,271,20230228145449
mnist,3,0.1,1000,3,True,mlp,0.1,nn,,True,32,0,,,False,,,1.12,10,0.12177121771217712,0.7084870848708487,0,271,20230228145518
mnist,3,0.1,1000,3,True,mlp,0.1,clustering,,False,,0,,,False,,,1.12,10,0.18081180811808117,0.8523985239852399,0,271,20230228145548
purchase100,3,0.1,1000,2,False,mlp,0.1,nn,2,False,32,0,,,False,,,1.12,10000,0.7821011673151751,1.0,22,279,20230228152704
purchase100,3,0.1,1000,2,False,mlp,0.1,nn,2,True,32,0,,,False,,,1.12,10000,0.8249027237354085,1.0,22,279,20230228152958
purchase100,3,0.1,1000,2,False,mlp,0.1,clustering,2,False,,0,,,False,,,1.12,10000,0.8949416342412452,1.0,22,279,20230228153051
purchase100,3,0.1,1000,2,False,mlp,0.1,nn,2,False,32,0,,,False,,,1.12,5000,0.7120622568093385,1.0,22,279,20230228153216
purchase100,3,0.1,1000,2,False,mlp,0.1,nn,2,True,32,0,,,False,,,1.12,5000,0.7509727626459144,0.996415770609319,22,279,20230228153355
purchase100,3,0.1,1000,2,False,mlp,0.1,clustering,2,False,,0,,,False,,,1.12,5000,0.8832684824902723,1.0,22,279,20230228153439
purchase100,3,0.1,1000,2,False,mlp,0.1,nn,2,False,32,0,,,False,,,1.12,1000,0.10894941634241245,0.6021505376344086,22,279,20230228153536
purchase100,3,0.1,1000,2,False,mlp,0.1,nn,2,True,32,0,,,False,,,1.12,1000,0.17898832684824903,0.8100358422939068,22,279,20230228153637
purchase100,3,0.1,1000,2,False,mlp,0.1,clustering,2,False,,0,,,False,,,1.12,1000,0.27626459143968873,0.8566308243727598,22,279,20230228153720
purchase100,3,0.1,1000,2,False,mlp,0.1,nn,2,False,32,0,,,False,,,1.12,500,0.09727626459143969,0.5519713261648745,22,279,20230228153818
purchase100,3,0.1,1000,2,False,mlp,0.1,nn,2,True,32,0,,,False,,,1.12,500,0.16342412451361868,0.7598566308243727,22,279,20230228153917
purchase100,3,0.1,1000,2,False,mlp,0.1,clustering,2,False,,0,,,False,,,1.12,500,0.24124513618677043,0.8530465949820788,22,279,20230228153957
purchase100,3,0.1,1000,2,False,mlp,0.1,nn,2,False,32,0,,,False,,,1.12,100,0.05058365758754864,0.35842293906810035,22,279,20230228154054
purchase100,3,0.1,1000,2,False,mlp,0.1,nn,2,True,32,0,,,False,,,1.12,100,0.07392996108949416,0.4731182795698925,22,279,20230228154154
purchase100,3,0.1,1000,2,False,mlp,0.1,clustering,2,False,,0,,,False,,,1.12,100,0.08949416342412451,0.5627240143369175,22,279,20230228154233
purchase100,3,0.1,1000,2,True,mlp,0.1,nn,,False,32,0,,,False,,,1.12,10000,0.022058823529411766,1.0,0,272,20230228154449
purchase100,3,0.1,1000,2,True,mlp,0.1,nn,,True,32,0,,,False,,,1.12,10000,0.022058823529411766,1.0,0,272,20230228154744
purchase100,3,0.1,1000,2,True,mlp,0.1,clustering,,False,,0,,,False,,,1.12,10000,0.4007352941176471,1.0,0,272,20230228154831
purchase100,3,0.1,1000,2,True,mlp,0.1,nn,,False,32,0,,,False,,,1.12,5000,0.022058823529411766,1.0,0,272,20230228154955
purchase100,3,0.1,1000,2,True,mlp,0.1,nn,,True,32,0,,,False,,,1.12,5000,0.022058823529411766,1.0,0,272,20230228155134
purchase100,3,0.1,1000,2,True,mlp,0.1,clustering,,False,,0,,,False,,,1.12,5000,0.4007352941176471,1.0,0,272,20230228155218
purchase100,3,0.1,1000,2,True,mlp,0.1,nn,,False,32,0,,,False,,,1.12,1000,0.0,0.7169117647058824,0,272,20230228155315
purchase100,3,0.1,1000,2,True,mlp,0.1,nn,,True,32,0,,,False,,,1.12,1000,0.0,0.8161764705882353,0,272,20230228155415
purchase100,3,0.1,1000,2,True,mlp,0.1,clustering,,False,,0,,,False,,,1.12,1000,0.022058823529411766,0.9044117647058824,0,272,20230228155455
purchase100,3,0.1,1000,2,True,mlp,0.1,nn,,False,32,0,,,False,,,1.12,500,0.0,0.6911764705882353,0,272,20230228155553
purchase100,3,0.1,1000,2,True,mlp,0.1,nn,,True,32,0,,,False,,,1.12,500,0.0,0.7941176470588235,0,272,20230228155653
purchase100,3,0.1,1000,2,True,mlp,0.1,clustering,,False,,0,,,False,,,1.12,500,0.0,0.9080882352941176,0,272,20230228155732
purchase100,3,0.1,1000,2,True,mlp,0.1,nn,,False,32,0,,,False,,,1.12,100,0.0,0.39338235294117646,0,272,20230228155828
purchase100,3,0.1,1000,2,True,mlp,0.1,nn,,True,32,0,,,False,,,1.12,100,0.0,0.5220588235294118,0,272,20230228155929
purchase100,3,0.1,1000,2,True,mlp,0.1,clustering,,False,,0,,,False,,,1.12,100,0.003676470588235294,0.6875,0,272,20230228160009
