mnist,3,0.1,1000,1,True,mlp,0.1,nn,,False,32,0,1.0,1.0,268,0,20220803061236
mnist,3,0.1,1000,1,True,mlp,0.1,nn,,True,32,0,1.0,1.0,268,0,20220803061437
mnist,3,0.1,1000,1,True,mlp,0.1,clustering,,False,,0,0.9776119402985075,1.0,268,0,20220803061544
mnist,3,0.1,1000,2,True,mlp,0.1,nn,,False,32,0,0.9555555555555556,1.0,270,0,20220803061812
mnist,3,0.1,1000,2,True,mlp,0.1,nn,,True,32,0,0.9185185185185185,1.0,270,0,20220803062013
mnist,3,0.1,1000,2,True,mlp,0.1,clustering,,False,,0,0.6037037037037037,0.9740740740740741,270,0,20220803062120
mnist,3,0.1,1000,3,True,mlp,0.1,nn,,False,32,0,0.7933579335793358,1.0,271,0,20220803062348
mnist,3,0.1,1000,3,True,mlp,0.1,nn,,True,32,0,0.7638376383763837,1.0,271,0,20220803062549
mnist,3,0.1,1000,3,True,mlp,0.1,clustering,,False,,0,0.4317343173431734,0.9040590405904059,271,0,20220803062659
mnist,3,0.1,1000,4,True,mlp,0.1,nn,,False,32,0,0.6818181818181818,1.0,264,0,20220803062926
mnist,3,0.1,1000,4,True,mlp,0.1,nn,,True,32,0,0.6363636363636364,1.0,264,0,20220803063128
mnist,3,0.1,1000,4,True,mlp,0.1,clustering,,False,,0,0.32954545454545453,0.8560606060606061,264,0,20220803063238
mnist,3,0.1,1000,5,True,mlp,0.1,nn,,False,32,0,0.5036496350364964,0.9927007299270073,274,0,20220803063504
mnist,3,0.1,1000,5,True,mlp,0.1,nn,,True,32,0,0.4489051094890511,0.9927007299270073,274,0,20220803063705
mnist,3,0.1,1000,5,True,mlp,0.1,clustering,,False,,0,0.2664233576642336,0.8065693430656934,274,0,20220803063814
mnist,3,0.1,1000,6,True,mlp,0.1,nn,,False,32,0,0.4788732394366197,1.0,284,0,20220803064044
mnist,3,0.1,1000,6,True,mlp,0.1,nn,,True,32,0,0.45774647887323944,0.9964788732394366,284,0,20220803064245
mnist,3,0.1,1000,6,True,mlp,0.1,clustering,,False,,0,0.20422535211267606,0.7676056338028169,284,0,20220803064356
mnist,3,0.1,1000,7,True,mlp,0.1,nn,,False,32,0,0.4664179104477612,0.996268656716418,268,0,20220803064620
mnist,3,0.1,1000,7,True,mlp,0.1,nn,,True,32,0,0.4291044776119403,0.9925373134328358,268,0,20220803064822
mnist,3,0.1,1000,7,True,mlp,0.1,clustering,,False,,0,0.2126865671641791,0.8283582089552238,268,0,20220803064928
mnist,3,0.1,1000,8,True,mlp,0.1,nn,,False,32,0,0.43956043956043955,0.9963369963369964,273,0,20220803065150
mnist,3,0.1,1000,8,True,mlp,0.1,nn,,True,32,0,0.3992673992673993,0.989010989010989,273,0,20220803065351
mnist,3,0.1,1000,8,True,mlp,0.1,clustering,,False,,0,0.21611721611721613,0.8241758241758241,273,0,20220803065456
mnist,3,0.1,1000,9,True,mlp,0.1,nn,,False,32,0,0.38661710037174724,1.0,269,0,20220803065725
mnist,3,0.1,1000,9,True,mlp,0.1,nn,,True,32,0,0.34944237918215615,1.0,269,0,20220803065926
mnist,3,0.1,1000,9,True,mlp,0.1,clustering,,False,,0,0.1412639405204461,0.8810408921933085,269,0,20220803070035
cifar10,3,0.1,1000,1,True,mlp,0.1,nn,,False,32,0,1.0,1.0,268,0,20220803070928
cifar10,3,0.1,1000,1,True,mlp,0.1,nn,,True,32,0,1.0,1.0,268,0,20220803071708
